"Date (dd/mm/yy)","Generated (kWh)","Efficiency (kWh/kW)","Exported (kWh)","Peak Power (kW)","Peak Time (hh:mm:am/pm)","Weather Conditions (category)"
07/11/17,22.733,1.624,14.023,10.782,12:00PM,Cloudy
06/11/17,41.151,2.9389999999999996,32.467,10.606,11:45AM,Partly Cloudy
05/11/17,39.15,2.7960000000000003,23.164,12.126,11:05AM,Partly Cloudy
04/11/17,61.57,4.398,41.73,10.370999999999999,12:55PM,Fine
03/11/17,47.138000000000005,3.367,33.583,17,12:00PM,Partly Cloudy
02/11/17,26.096,1.864,16.433,12.089,11:45AM,Mostly Cloudy
01/11/17,27.953000000000003,1.9969999999999999,18.621,10.763,2:15PM,Mostly Cloudy
31/10/17,12.943,0.925,5.631,2.681,10:40AM,Cloudy
30/10/17,16.158,1.1540000000000001,8.002,7.859,3:10PM,Cloudy
29/10/17,65.462,4.676,51.181000000000004,10.26,12:25PM,Fine
28/10/17,64.681,4.62,48.381,184,12:45PM,Fine
27/10/17,65.357,4.668,55.501999999999995,10.106,1:00PM,Fine
26/10/17,64.093,4.578,55.026,9.965,12:25PM,Fine
25/10/17,65.715,4.694,56.292,9.992,12:30PM,Fine
24/10/17,67.934,4.852,58.746,10.422,12:25PM,Fine
23/10/17,68.675,4.905,55.928000000000004,10.45,12:25PM,Fine
22/10/17,68.78399999999999,4.913,45.538000000000004,10.405,12:45PM,Fine
21/10/17,69.447,4.961,46.867,10.613,12:25PM,Fine
20/10/17,22.395,1.6,12.065,10.224,11:15AM,Cloudy
19/10/17,46.119,3.2939999999999996,35.408,10.285,2:45PM,Partly Cloudy
18/10/17,67.014,4.787,57.497,10.139,12:50PM,Fine
17/10/17,64.583,4.613,53.549,10.34,1:10PM,Fine
16/10/17,68.271,4.877,54.772,10.193,12:55PM,Fine
15/10/17,69.194,4.942,54.355,10.244000000000002,12:25PM,Fine
14/10/17,69.719,4.98,58.905,10.267000000000001,12:30PM,Fine
13/10/17,71.842,5.132000000000001,58.525,10.695,12:35PM,Fine
12/10/17,72.498,5.178,63.445,10.867,12:25PM,Fine
11/10/17,71.303,5.093,60.516000000000005,10.939,12:30PM,Fine
10/10/17,72.611,5.187,63.059,10.595999999999998,12:30PM,Fine
09/10/17,72.868,5.205,62.21,10.895,12:45PM,Fine
08/10/17,74.377,5.313,59.619,10.78,12:45PM,Fine
07/10/17,73.789,5.271,61.886,10.64,12:35PM,Fine
06/10/17,73.62,5.2589999999999995,61.146,10.589,12:30PM,Fine
05/10/17,74.71300000000001,5.337000000000001,56.738,10.784,12:55PM,Fine
04/10/17,76.028,5.431,64.138,10.960999999999999,12:25PM,Fine
03/10/17,54.775,3.9130000000000003,41.801,11.958,11:35AM,Partly Cloudy
02/10/17,63.42100000000001,4.53,49.916000000000004,11.931,12:35PM,Fine
01/10/17,73.707,5.265,53.122,11.023,1:15PM,Fine
30/09/17,73.26100000000001,5.233,39.424,10.54,12:35PM,Fine
29/09/17,73.288,5.235,54.141999999999996,11.179,12:45PM,Fine
28/09/17,74.385,5.313,57.888000000000005,10.804,1:10PM,Fine
27/09/17,75.202,5.372000000000001,59.67,11.013,12:25PM,Fine
26/09/17,74.873,5.348,58.225,10.864,12:45PM,Fine
25/09/17,74.404,5.315,61.161,11.224,1:20PM,Fine
24/09/17,77.545,5.539,52.011,11.11,1:00PM,Fine
23/09/17,65.318,4.666,34.374,12.215,12:45PM,Fine
22/09/17,55.882,3.992,39.042,10.890999999999998,12:15PM,Partly Cloudy
21/09/17,18.532,1.324,7.962999999999999,10.703,2:10PM,Cloudy
20/09/17,56.385,4.0280000000000005,42.656000000000006,10.793,11:30AM,Partly Cloudy
19/09/17,60.56,4.3260000000000005,47.281000000000006,9.749,12:40PM,Partly Cloudy
18/09/17,60.523,4.323,46.898999999999994,9.842,12:25PM,Partly Cloudy
17/09/17,49.201,3.514,29.134,11.505,12:30PM,Partly Cloudy
16/09/17,32.859,2.347,14.046,10.304,2:00PM,Mostly Cloudy
15/09/17,52.185,3.728,31.953000000000003,10.991,12:15PM,Partly Cloudy
14/09/17,35.409,2.529,17.639,9.799,2:30PM,Mostly Cloudy
13/09/17,41.101000000000006,2.9360000000000004,23.471,11.821,12:40PM,Mostly Cloudy
12/09/17,56.131,4.0089999999999995,31.826,9.812999999999999,12:55PM,Partly Cloudy
11/09/17,64.37,4.598,39.054,9.765,1:55PM,Fine
10/09/17,63.012,4.501,33.4,9.426,1:00PM,Partly Cloudy
09/09/17,49.824,3.5589999999999997,20.244,10.300999999999998,1:10PM,Partly Cloudy
08/09/17,45.876000000000005,3.2769999999999997,20.436,10.947000000000001,1:40PM,Partly Cloudy
07/09/17,59.687,4.263,34.516,8.988999999999999,1:05PM,Partly Cloudy
06/09/17,61.214,4.372,28.409000000000002,9.074,12:15PM,Partly Cloudy
05/09/17,62.125,4.438,37.484,9.705,1:10PM,Partly Cloudy
04/09/17,57.228,4.088,27.929000000000002,9.277000000000001,12:40PM,Partly Cloudy
03/09/17,35.754,2.5540000000000003,9.237,10.622,2:15PM,Mostly Cloudy
02/09/17,59.983000000000004,4.285,366999999999997,9.173,12:35PM,Partly Cloudy
01/09/17,54.583999999999996,3.8989999999999996,20.593000000000004,9.535,1:50PM,Partly Cloudy
31/08/17,53.184,3.799,19.557000000000002,9.634,1:45PM,Partly Cloudy
30/08/17,59.843,4.275,31.451,8.843,1:00PM,Partly Cloudy
29/08/17,58.857,4.204,31.155,9.125,12:00PM,Partly Cloudy
28/08/17,58.563,4.183,31.44,10.167,1:25PM,Partly Cloudy
27/08/17,63.117,4.508,29.33,9.221,12:50PM,Partly Cloudy
26/08/17,63.31,4.522,30.901,9.209,12:40PM,Partly Cloudy
25/08/17,60.597,4.328,38.579,9.415,12:35PM,Partly Cloudy
24/08/17,42.488,3.035,28.59,10.550999999999998,12:55PM,Mostly Cloudy
23/08/17,59.751000000000005,4.268,42.173,9.697000000000001,1:00PM,Partly Cloudy
22/08/17,65.706,4.6930000000000005,47.696999999999996,9.448,12:40PM,Partly Cloudy
21/08/17,60.993,4.357,41.571999999999996,9.573,12:20PM,Partly Cloudy
20/08/17,62.556999999999995,4.468,43.583999999999996,9.689,12:30PM,Partly Cloudy
19/08/17,62.574,4.47,42.045,9.683,12:45PM,Partly Cloudy
18/08/17,66.44800000000001,4.746,48.335,9.549,1:05PM,Partly Cloudy
17/08/17,66.788,4.771,47.718,9.642999999999999,1:10PM,Partly Cloudy
16/08/17,68.29,4.878,53.151,9.763,12:20PM,Fine
15/08/17,64.332,4.595,50.863,9.961,1:00PM,Partly Cloudy
14/08/17,68.72,4.909,42.635,9.746,12:55PM,Fine
13/08/17,67.646,4.832,40.996,9.669,1:20PM,Partly Cloudy
12/08/17,66.47399999999999,4.748,45.381,9.517999999999999,1:25PM,Partly Cloudy
11/08/17,65.13600000000001,4.6530000000000005,54.428000000000004,9.28,12:50PM,Partly Cloudy
10/08/17,65.922,4.709,52.42100000000001,9.455,1:05PM,Partly Cloudy
09/08/17,68.041,4.86,54.685,9.603,12:30PM,Fine
08/08/17,67.611,4.829,54.775,9.522,1:10PM,Partly Cloudy
07/08/17,67.028,4.788,53.387,9.465,12:50PM,Partly Cloudy
06/08/17,67.211,4.801,54.577,9.506,1:00PM,Partly Cloudy
05/08/17,67.715,4.837,36.122,9.564,1:15PM,Partly Cloudy
04/08/17,66.82600000000001,4.773,29.303,9.47,1:00PM,Partly Cloudy
03/08/17,65.045,4.646,33.073,9.346,1:40PM,Partly Cloudy
02/08/17,26.061,1.8619999999999999,,8.502,10:50AM,Cloudy
01/08/17,41.136,2.938,27.938000000000002,10.419,12:10PM,Mostly Cloudy
31/07/17,66.027,4.716,46.306999999999995,9.373,12:50PM,Partly Cloudy
30/07/17,64.53699999999999,4.61,468000000000005,9.148,12:45PM,Partly Cloudy
29/07/17,63.593999999999994,4.542,31.761,8.94,1:15PM,Partly Cloudy
28/07/17,66.12100000000001,4.723,42.235,9.257,1:05PM,Partly Cloudy
27/07/17,65.78399999999999,4.699,48.701,9.505,1:05PM,Partly Cloudy
26/07/17,65.59,4.685,43.12,9.076,12:35PM,Partly Cloudy
25/07/17,59.071999999999996,4.218999999999999,43.388000000000005,9.763,11:45AM,Partly Cloudy
24/07/17,50.63,3.616,37.135,11.107999999999999,12:35PM,Partly Cloudy
23/07/17,59.086999999999996,4.221,34.919000000000004,9.12,12:50PM,Partly Cloudy
22/07/17,61.968,4.426,38.086999999999996,8.689,12:50PM,Partly Cloudy
21/07/17,63.207,4.515,42.67,8.811,12:50PM,Partly Cloudy
20/07/17,62.163000000000004,4.44,33.523,8.715,1:05PM,Partly Cloudy
19/07/17,58.365,4.169,36.023,10.799000000000001,1:45PM,Partly Cloudy
18/07/17,54.16,3.8689999999999998,31.212,9.029,1:45PM,Partly Cloudy
17/07/17,61.096000000000004,4.364,45.126000000000005,8.547,1:05PM,Partly Cloudy
16/07/17,56.992,4.071000000000001,28.414,9.77,12:40PM,Partly Cloudy
15/07/17,59.638000000000005,4.26,33.681,9.854,12:30PM,Partly Cloudy
14/07/17,63.315,4.523,43.906000000000006,8.835,12:55PM,Partly Cloudy
13/07/17,64.02199999999999,4.573,47.136,8.809,12:45PM,Partly Cloudy
12/07/17,64.075,4.577,48.303000000000004,8.895,1:00PM,Partly Cloudy
11/07/17,63.965,4.569,39.23,8.914,1:00PM,Partly Cloudy
10/07/17,63.508,4.5360000000000005,40.541,8.821,12:45PM,Partly Cloudy
09/07/17,47.315,3.38,15.888,9.107000000000001,11:25AM,Partly Cloudy
08/07/17,52.018,3.716,21.685,9.111,1:40PM,Partly Cloudy
07/07/17,62.192,4.442,32.185,9.285,2:15PM,Partly Cloudy
06/07/17,60.835,4.345,44.357,9.047,2:40PM,Partly Cloudy
05/07/17,686000000000006,4.292,35.571,9.206,12:40PM,Partly Cloudy
04/07/17,65.449,4.675,34.047,9.082,1:10PM,Partly Cloudy
03/07/17,67.166,4.798,43.946000000000005,9.256,12:40PM,Partly Cloudy
02/07/17,69.564,4.968999999999999,39.611,9.446,1:00PM,Fine
01/07/17,67.199,4.8,49.301,9.296,12:45PM,Partly Cloudy
30/06/17,68.90100000000001,4.922,49.453,9.302,1:25PM,Partly Cloudy
29/06/17,70.65,5.046,53.922,9.562999999999999,12:40PM,Fine
28/06/17,69.771,4.984,50.707,9.411,1:00PM,Fine
27/06/17,68.796,4.914,42.25899999999999,9.29,12:50PM,Partly Cloudy
26/06/17,66.47800000000001,4.748,42.416000000000004,9.081,12:50PM,Partly Cloudy
25/06/17,66.258,4.7330000000000005,31.385,8.971,12:25PM,Partly Cloudy
24/06/17,67.18,4.7989999999999995,45.53,9.213,12:45PM,Partly Cloudy
23/06/17,68.491,4.8919999999999995,48.452,9.246,1:10PM,Partly Cloudy
22/06/17,69.639,4.974,51.63399999999999,9.53,12:40PM,Fine
21/06/17,66.642,4.76,41.81399999999999,9.004,1:15PM,Partly Cloudy
20/06/17,67.268,4.805,46.83,9.164,1:25PM,Partly Cloudy
19/06/17,69.11,4.936,52.317,9.373,1:10PM,Partly Cloudy
18/06/17,69.817,4.987,44.42100000000001,9.512,12:35PM,Fine
17/06/17,69.967,4.998,54.422,9.46,12:35PM,Fine
16/06/17,70.47399999999999,5.034,55.527,9.526,12:50PM,Fine
15/06/17,71.66199999999999,5.119,59.833,9.697000000000001,12:50PM,Fine
14/06/17,72.086,5.149,51.896,9.846,12:45PM,Fine
13/06/17,73.434,5.245,58.428999999999995,9.963,12:45PM,Fine
12/06/17,75.017,5.358,65.098,10.12,1:00PM,Fine
11/06/17,52.467,3.748,35.573,12.18,12:45PM,Partly Cloudy
10/06/17,68.456,4.89,55.06,10.51,12:20PM,Partly Cloudy
09/06/17,70.916,5.065,58.394,9.82,12:55PM,Fine
08/06/17,69.964,4.997,57.286,9.931000000000001,12:30PM,Fine
07/06/17,61.636,4.4030000000000005,42.532,10.362,12:05PM,Partly Cloudy
06/06/17,64.109,4.579,48.207,10.397,12:05PM,Partly Cloudy
05/06/17,71.609,5.115,55.871,9.902999999999999,12:45PM,Fine
04/06/17,72.264,5.162000000000001,51.251999999999995,9.807,12:50PM,Fine
03/06/17,72.271,5.162000000000001,57.726000000000006,9.865,12:50PM,Fine
02/06/17,71.54899999999999,5.111000000000001,549,9.869,12:40PM,Fine
01/06/17,45.589,3.2560000000000002,29.828000000000003,11.133,1:35PM,Mostly Cloudy
31/05/17,55.711000000000006,3.9789999999999996,37.593,9.815,1:50PM,Partly Cloudy
30/05/17,64.131,4.581,56399999999999,10.182,12:45PM,Partly Cloudy
29/05/17,66.078,4.72,46.187,11.145,12:25PM,Partly Cloudy
28/05/17,74.652,5.332000000000001,55.003,157,12:40PM,Fine
27/05/17,69.502,4.9639999999999995,51.468999999999994,10.267000000000001,12:50PM,Fine
26/05/17,67.452,4.8180000000000005,51.83,11.284,11:15AM,Partly Cloudy
25/05/17,73.056,5.218,56.648,11.432,12:30PM,Fine
24/05/17,73.373,5.2410000000000005,57.705,10.499,12:55PM,Fine
23/05/17,72.60300000000001,5.186,56.614,16,1:05PM,Fine
22/05/17,72.78,5.199,57.608999999999995,9.98,12:40PM,Fine
21/05/17,73.048,5.218,47.059,164,12:55PM,Fine
20/05/17,74.385,5.313,52.38399999999999,10.39,12:45PM,Fine
19/05/17,75.64699999999999,5.403,33.39,10.419,12:45PM,Fine
18/05/17,76.094,5.435,59.522,10.34,1:10PM,Fine
17/05/17,42.086999999999996,3.0060000000000002,26.322,12.12,11:55AM,Mostly Cloudy
16/05/17,45.806999999999995,3.272,33.624,11.954,2:10PM,Mostly Cloudy
15/05/17,55.047,3.932,38.149,12.183,12:45PM,Partly Cloudy
14/05/17,73.017,5.216,53.49100000000001,10.693,10:30AM,Fine
13/05/17,75.717,5.4079999999999995,47.983000000000004,10.527000000000001,12:15PM,Fine
12/05/17,60.18,4.2989999999999995,46.449,10.62,12:10PM,Partly Cloudy
11/05/17,73.459,5.247000000000001,58.331,10.265999999999998,12:10PM,Fine
10/05/17,13.363,0.955,3.383,2.628,,Showers
09/05/17,49.578,3.5410000000000004,36.893,11.123,11:45AM,Partly Cloudy
08/05/17,74.956,5.354,62.678000000000004,10.93,11:55AM,Fine
07/05/17,18.177,1.298,2.128,6.556,12:25PM,Cloudy
06/05/17,21.67,1.548,7.59,7.406000000000001,2:15PM,Cloudy
05/05/17,67.594,4.828,51.433,10.72,1:15PM,Partly Cloudy
04/05/17,67.256,4.803999999999999,53.358000000000004,9.437999999999999,1:05PM,Partly Cloudy
03/05/17,66.563,4.755,53.858000000000004,9.521,12:35PM,Partly Cloudy
02/05/17,67.783,4.842,56.138999999999996,9.596,12:45PM,Partly Cloudy
01/05/17,69.508,4.965,57.913999999999994,9.91,12:25PM,Fine
30/04/17,70.762,5.053999999999999,48.897,103,12:35PM,Fine
29/04/17,72.692,5.192,47.842,10.409,12:20PM,Fine
28/04/17,70.5,5.0360000000000005,51.278999999999996,10.173,12:45PM,Fine
27/04/17,63.765,4.555,39.538000000000004,10.287,12:50PM,Fine
26/04/17,68.692,4.907,54.823,9.932,12:35PM,Fine
25/04/17,49.863,3.562,34.407,9.965,1:30PM,Partly Cloudy
24/04/17,59.658,4.261,45.132,11.16,1:20PM,Partly Cloudy
23/04/17,69.741,4.982,42.663999999999994,1,12:55PM,Fine
22/04/17,68.125,4.8660000000000005,43.458999999999996,10.109,12:40PM,Fine
21/04/17,69.663,4.976,56.49,9.921,12:45PM,Fine
20/04/17,72.429,5.1739999999999995,59.45,10.384,12:15PM,Fine
19/04/17,70.44800000000001,5.032,58.03,10.404000000000002,12:55PM,Fine
18/04/17,70.408,5.029,55.593999999999994,10.142999999999999,1:05PM,Fine
17/04/17,65.705,4.6930000000000005,46.062,10.499,12:10PM,Fine
16/04/17,71.041,5.074,43.974,10.593,12:45PM,Fine
15/04/17,71.476,5.105,52.986999999999995,10.329,12:45PM,Fine
14/04/17,69.564,4.968999999999999,45.721000000000004,10.59,12:45PM,Fine
13/04/17,59.159,4.226,40.968,10.877,12:15PM,Partly Cloudy
12/04/17,71.204,5.086,59.466,10.219,12:25PM,Fine
11/04/17,69.265,4.948,57.747,10.217,12:45PM,Fine
10/04/17,69.945,4.996,52.949,10.211,12:45PM,Fine
09/04/17,64.20100000000001,4.586,45.138999999999996,10.839,12:10PM,Fine
08/04/17,57.842,4.132,37.626999999999995,10.953,12:30PM,Partly Cloudy
07/04/17,63.848,4.561,49.063,10.15,1:10PM,Fine
06/04/17,65.797,4.7,53.798,10.402999999999999,1:55PM,Fine
05/04/17,68.738,4.91,56.225,123,1:05PM,Fine
04/04/17,70.267,5.019,59.678999999999995,10.125,12:40PM,Fine
03/04/17,71.253,5.09,56.00899999999999,10.442,12:45PM,Fine
02/04/17,70.351,5.025,45.12,10.257,12:55PM,Fine
01/04/17,66.495,4.75,52.56399999999999,10.435,12:35PM,Fine
31/03/17,71.931,5.138,42.603,10.517000000000001,12:15PM,Fine
30/03/17,71.278,5.091,55.303999999999995,10.285,1:05PM,Fine
29/03/17,70.577,5.041,55.476000000000006,10.133,12:50PM,Fine
28/03/17,71.665,5.119,54.427,10.377,12:45PM,Fine
27/03/17,47.858000000000004,3.418,33.979,11.469000000000001,1:25PM,Partly Cloudy
26/03/17,50.428000000000004,3.602,30.432,11.777999999999999,12:25PM,Partly Cloudy
25/03/17,43.125,3.08,16.362000000000002,10.625,10:25AM,Partly Cloudy
24/03/17,73.02199999999999,5.216,56.553999999999995,10.619000000000002,12:15PM,Fine
23/03/17,56.856,4.061,42.409,12.030999999999999,1:30PM,Partly Cloudy
22/03/17,40.683,2.906,28.055,11.100999999999999,12:20PM,Partly Cloudy
21/03/17,50.873999999999995,3.634,37.925,11.53,12:35PM,Partly Cloudy
20/03/17,50.192,3.585,37.346,11.224,12:45PM,Partly Cloudy
19/03/17,70.342,5.024,43.326,10.211,1:00PM,Fine
18/03/17,71.96600000000001,5.14,45.942,10.399000000000001,1:15PM,Fine
17/03/17,70.80199999999999,5.0569999999999995,46.951,10.276,12:55PM,Fine
16/03/17,61.25899999999999,4.376,47.705,10.479000000000001,1:05PM,Fine
15/03/17,63.275,4.52,48.051,10.564,1:40PM,Fine
14/03/17,71.798,5.127999999999999,60.13,10.642000000000001,1:00PM,Fine
13/03/17,73.365,5.24,56.782,10.603,1:10PM,Fine
12/03/17,73.682,5.263,54.119,10.584000000000001,1:15PM,Fine
11/03/17,75.28399999999999,5.377000000000001,51.174,10.867,12:20PM,Fine
10/03/17,72.086,5.149,56.702,11.946,12:15PM,Fine
09/03/17,75.835,5.417000000000001,56.321000000000005,11.004000000000001,12:25PM,Fine
08/03/17,74.569,5.3260000000000005,59.153999999999996,11.114,11:45AM,Fine
07/03/17,77.517,5.537000000000001,60.354,11.262,11:30AM,Fine
06/03/17,79.333,5.667000000000001,63.611999999999995,11.614,12:10PM,Fine
05/03/17,35.361999999999995,2.526,17.741,12.218,12:10PM,Mostly Cloudy
04/03/17,51.763999999999996,3.697,35.059,10.25,10:55AM,Partly Cloudy
03/03/17,76.018,5.43,62.086999999999996,11.132,11:30AM,Fine
02/03/17,79.055,5.647,61.021,11.63,12:20PM,Fine
01/03/17,61.478,4.391,56.156000000000006,11.707,12:15PM,Fine
28/02/17,56.041000000000004,4.003,36.354,12.202,12:05PM,Fine
27/02/17,3.5410000000000004,0.253,,0.998,12:25PM,Showers
26/02/17,24.691,1.764,4.518,7.933,11:05AM,Mostly Cloudy
25/02/17,74.796,5.343,40.205999999999996,11.466,12:20PM,Fine
24/02/17,76.977,5.497999999999999,56.841,11.668,12:00PM,Fine
23/02/17,76.699,5.479,61.358999999999995,11.632,10:35AM,Fine
22/02/17,54.013999999999996,3.858,38.412,12.216,1:30PM,Fine
21/02/17,64.339,4.596,50.605,11.512,11:05AM,Fine
20/02/17,35.504,2.536,6.557,11.645999999999999,11:50AM,Partly Cloudy
19/02/17,19.289,1.3780000000000001,2.377,6.846,12:20PM,Cloudy
18/02/17,26.593000000000004,1.9,10.321,12.217,12:10PM,Mostly Cloudy
17/02/17,17.865,1.276,195,10.464,10:30AM,Cloudy
16/02/17,59.291000000000004,4.235,50.446999999999996,11.867,12:15PM,Fine
15/02/17,71.558,5.111000000000001,62.288000000000004,11.022,12:15PM,Fine
14/02/17,54.56,3.897,44.983000000000004,12.058,12:20PM,Fine
13/02/17,66.718,4.766,51.412,10.782,11:50AM,Fine
12/02/17,70.527,5.038,52.041000000000004,10.898,12:05PM,Fine
11/02/17,34.543,2.467,16.425,10.215,1:10PM,Partly Cloudy
10/02/17,48.825,3.488,30.563000000000002,11.470999999999998,12:30PM,Fine
09/02/17,65.815,4.7010000000000005,57.614,10.568,12:00PM,Fine
08/02/17,51.038000000000004,3.6460000000000004,38.541,11.427999999999999,11:55AM,Fine
07/02/17,11.171,0.7979999999999999,1.205,3.7680000000000002,3:10PM,Cloudy
06/02/17,13.532,0.9670000000000001,4.768,5.1080000000000005,10:40AM,Cloudy
05/02/17,26.491,1.892,12.214,11.707,12:00PM,Mostly Cloudy
04/02/17,59.398999999999994,4.243,42.79600000000001,12.194,11:40AM,Fine
03/02/17,37.219,2.659,18.532,9.584,10:50AM,Partly Cloudy
02/02/17,53.443000000000005,3.8169999999999997,39.218,10.269,12:15PM,Fine
01/02/17,65.818,4.7010000000000005,52.902,10.91,12:00PM,Fine
31/01/17,64.992,4.6419999999999995,53.967,10.91,12:00PM,Fine
30/01/17,64.76,4.626,52.818999999999996,10.572000000000001,11:50AM,Fine
29/01/17,66.672,4.762,35.53,11.058,11:55AM,Fine
28/01/17,66.794,4.771,32.573,11.179,12:20PM,Fine
27/01/17,67.52199999999999,4.823,41.99100000000001,11.343,12:15PM,Fine
26/01/17,63.323,4.523,41.606,10.682,11:50AM,Fine
25/01/17,63.468999999999994,4.534,41.747,10.909,12:05PM,Fine
24/01/17,34.228,2.445,11.195,11.244000000000002,12:30PM,Partly Cloudy
23/01/17,11.472999999999999,0.82,2.432,3.9360000000000004,11:30AM,Cloudy
22/01/17,8.083,0.5770000000000001,,2.23,11:15AM,Showers
21/01/17,42.821000000000005,3.0589999999999997,10.943,11.661,12:10PM,Partly Cloudy
20/01/17,3.6830000000000003,0.263,0.271,1.3119999999999998,10:40AM,Showers
19/01/17,29.406,2.1,237,10.987,11:45AM,Mostly Cloudy
18/01/17,46.23,3.302,29.193,10.458,12:45PM,Partly Cloudy
17/01/17,55.75,3.9819999999999998,37.39,10.199,12:30PM,Fine
16/01/17,50.83,3.6310000000000002,38.905,15,12:40PM,Fine
15/01/17,25.666,1.8330000000000002,7.529,10.113999999999999,1:40PM,Mostly Cloudy
14/01/17,53.378,3.813,34.221,9.972000000000001,12:25PM,Fine
13/01/17,18.561,1.3259999999999998,4.813,5.696000000000001,12:45PM,Cloudy
12/01/17,13.943,0.996,2.346,5.653,10:50AM,Cloudy
11/01/17,16.951,1.2109999999999999,7.303,4.227,2:45PM,Cloudy
10/01/17,34.622,2.4730000000000003,20.31,11.619000000000002,12:35PM,Partly Cloudy
09/01/17,13.014000000000001,0.93,2.2880000000000003,6.526,2:05PM,Cloudy
08/01/17,49.218,3.516,28.494,9.748,12:30PM,Partly Cloudy
07/01/17,35.641999999999996,2.546,26.022,9.374,12:25PM,Partly Cloudy
06/01/17,53.387,3.813,32.639,164,12:20PM,Fine
05/01/17,12.838,0.917,2.392,3.742,12:45PM,Cloudy
04/01/17,48.053999999999995,3.432,36.161,9.84,12:35PM,Partly Cloudy
03/01/17,21.656,1.547,5.004,5.636,1:00PM,Cloudy
02/01/17,15.177,1.084,1.719,5.295,3:05PM,Cloudy
01/01/17,22.903000000000002,1.636,7.827000000000001,9.199,10:40AM,Mostly Cloudy
31/12/16,6.7989999999999995,0.486,0.223,2.755,2:45PM,Showers
30/12/16,6.062,0.433,1.4240000000000002,3.886,11:35AM,Showers
29/12/16,39.921,2.852,30.671,10.232999999999999,12:40PM,Partly Cloudy
28/12/16,47.76,3.411,32.479,9.734,12:15PM,Fine
27/12/16,49.291000000000004,3.5210000000000004,31.314,9.721,12:30PM,Fine
26/12/16,41.411,2.958,40.397,9.693999999999999,12:25PM,Partly Cloudy
25/12/16,39.457,2.818,29.288,11.206,12:00PM,Partly Cloudy
24/12/16,20.708000000000002,1.479,11.715,10.898,12:50PM,Cloudy
23/12/16,9.415,0.6729999999999999,3.407,3.846,12:35PM,Showers
22/12/16,7.694,0.55,2.887,3.002,12:25PM,Showers
21/12/16,12.52,0.894,6.61,6.202999999999999,2:35PM,Cloudy
20/12/16,42.446999999999996,3.032,29.485,8.921,12:00PM,Partly Cloudy
19/12/16,51.118,3.6510000000000002,41.184,10.136000000000001,12:25PM,Fine
18/12/16,51.38399999999999,3.67,34.971,10.238999999999999,12:35PM,Fine
17/12/16,49.631,3.545,28.685,9.791,12:25PM,Fine
16/12/16,5.433,0.38799999999999996,,1.732,1:10PM,Showers
15/12/16,21.730999999999998,1.5519999999999998,9.443999999999999,8.901,10:50AM,Mostly Cloudy
14/12/16,40.671,2.905,26.514,9.373,12:40PM,Partly Cloudy
13/12/16,33.786,2.4130000000000003,20.685,8.056000000000001,11:00AM,Partly Cloudy
12/12/16,44.396,3.1710000000000003,29.230999999999998,9.308,11:40AM,Partly Cloudy
11/12/16,35.488,2.535,17.049,9.207,11:45AM,Partly Cloudy
10/12/16,43.558,3.111,32.773,8.868,12:05PM,Partly Cloudy
09/12/16,35.269,2.519,26.338,6.816,1:25PM,Partly Cloudy
08/12/16,47.033,3.36,29.891,9.373,12:25PM,Fine
07/12/16,23.006,1.643,7.506,9.361,2:05PM,Mostly Cloudy
06/12/16,20.576,1.47,8.354,9.92,12:45PM,Cloudy
05/12/16,39.37,2.812,27.094,10.502,12:40PM,Partly Cloudy
04/12/16,49.956,3.568,26.18,9.696,12:05PM,Fine
03/12/16,51.55,3.682,36.601,9.867,12:15PM,Fine
02/12/16,51.996,3.714,41.678999999999995,9.934,12:05PM,Fine
01/12/16,48.074,3.4339999999999997,38.249,9.776,10:30AM,Fine
30/11/16,52.513999999999996,3.7510000000000003,40.85,9.981,12:05PM,Fine
29/11/16,53.711999999999996,3.8369999999999997,38.533,10.203,12:05PM,Fine
28/11/16,21.954,1.568,7.768,8.822000000000001,12:55PM,Cloudy
27/11/16,15.286,1.092,3.0869999999999997,6.587000000000001,11:10AM,Cloudy
26/11/16,22.151,1.5819999999999999,6.351,8.684,1:35PM,Cloudy
25/11/16,53.287,3.806,32.896,9.885,12:10PM,Fine
24/11/16,54.833,3.917,37.181999999999995,184,12:00PM,Fine
23/11/16,51.745,3.696,37.534,9.841000000000001,12:05PM,Partly Cloudy
22/11/16,54.571000000000005,3.898,35.703,184,12:00PM,Fine
21/11/16,25.199,1.8,10.517000000000001,11.919,12:35PM,Mostly Cloudy
20/11/16,35.503,2.536,16.317999999999998,10.147,11:25AM,Partly Cloudy
19/11/16,32.785,2.342,14.171,10.91,11:55AM,Mostly Cloudy
18/11/16,55.36,3.9539999999999997,45.746,9.613999999999999,11:55AM,Fine
17/11/16,55.943999999999996,3.9960000000000004,48.388999999999996,9.649,11:50AM,Fine
16/11/16,47.606,3.4,37.766999999999996,9.885,12:35PM,Partly Cloudy
15/11/16,44.595,3.185,33.044000000000004,9.684,11:10AM,Partly Cloudy
14/11/16,56.431999999999995,4.031000000000001,49.111999999999995,9.6,12:00PM,Fine
13/11/16,56.742,4.053,44.934,9.508,12:10PM,Fine
12/11/16,49.395,3.528,28.151,10.695,12:00PM,Partly Cloudy
11/11/16,57.942,4.138999999999999,48.763000000000005,9.696,12:05PM,Fine
10/11/16,59.29,4.235,49.68,9.836,11:30AM,Fine
09/11/16,59.549,4.254,50.39,9.923,11:50AM,Fine
08/11/16,58.361000000000004,4.169,49.662,9.577,11:55AM,Fine
