DateTime,Generated,AirTemp,Azimuth,CloudOpacity,DewpointTemp,Dhi,Dni,Ebh,Ghi,PrecipitableWater,RelativeHumidity,SnowDepth,SurfacePressure,WindDirection10m,WindSpeed10m,Zenith
2019-05-22 22:00:00+00:00,0.27456117878131525,14.0,102,64.9,9.3,321,10,8,330,14.5,73.5,0.0,957.0,261,5.9,34
2019-09-22 23:15:00+00:00,0.4720792478903199,28.1,110,0.7,13.1,83,809,388,471,24.7,39.7,0.0,976.7,249,1.9,61
2019-07-24 02:15:00+00:00,0.02818858637849252,27.4,69,2.1,13.6,32,136,23,55,37.3,42.8,0.0,979.7,272,2.6,85
2019-08-31 18:30:00+00:00,0.7186575680648392,31.1,-142,0.0,14.3,116,941,824,941,19.6,36.1,0.0,977.8,283,2.7,29
2019-08-23 01:00:00+00:00,0.12667008252400805,24.9,85,0.0,13.6,57,668,178,234,10.5,49.4,0.0,973.4,230,2.6,75
2019-07-12 22:30:00+00:00,0.6710024764965725,29.8,96,0.0,13.5,94,929,733,827,26.0,36.9,0.0,974.4,259,3.7,38
2019-06-15 00:15:00+00:00,0.39292063565999796,26.6,80,0.0,13.4,59,893,440,500,16.1,44.2,0.0,975.1,258,3.3,60
2019-06-16 00:45:00+00:00,0.2686571798992322,26.6,77,0.1,13.3,58,827,329,386,16.0,44.0,0.0,975.2,256,3.3,67
2019-05-28 16:30:00+00:00,0.6689374354674679,14.9,-94,0.0,9.3,63,1033,758,821,13.4,69.0,0.0,962.5,264,2.5,43
2019-09-08 01:45:00+00:00,0.00390494600616407,25.9,84,0.0,14.3,18,51,9,26,14.7,48.6,0.0,978.3,269,3.3,88
2019-08-14 19:00:00+00:00,0.7937210331415795,30.8,-148,0.0,12.5,111,973,909,1020,14.1,32.6,0.0,976.4,273,2.9,21
2019-09-02 19:45:00+00:00,0.6693061927940936,31.8,177,10.8,15.0,295,601,546,841,37.5,36.1,0.0,979.9,253,4.5,25
2019-06-20 22:30:00+00:00,0.6967300929268463,26.3,93,0.0,12.8,62,1026,806,868,15.1,43.2,0.0,975.7,247,3.3,38
2019-06-15 15:15:00+00:00,0.1662086312504367,26.6,-81,55.9,13.4,227,23,12,239,16.0,44.1,0.0,975.2,257,3.3,58
2019-06-02 01:15:00+00:00,0.15043746263906033,22.9,74,0.1,10.5,62,637,178,240,14.5,45.6,0.0,962.2,251,3.5,74
2019-06-03 20:00:00+00:00,0.7104401021651877,23.3,154,25.2,11.3,469,371,363,831,15.8,46.8,0.0,964.9,249,3.2,12
2019-08-08 17:00:00+00:00,0.6343441165738951,24.9,-104,0.0,14.0,112,888,673,785,21.6,50.7,0.0,978.8,254,2.2,41
2019-08-11 15:00:00+00:00,0.1422626949561761,20.5,-86,12.1,14.1,145,466,190,335,15.2,67.0,0.0,979.7,216,1.4,66
2019-10-17 20:30:00+00:00,0.7331322635489205,22.6,157,0.6,10.7,92,958,683,775,15.4,46.9,0.0,974.4,238,5.0,45
2019-09-08 18:00:00+00:00,0.6360947434613503,23.2,-134,0.0,13.2,95,979,801,896,12.3,53.4,0.0,978.2,219,2.8,35
2019-08-23 00:45:00+00:00,0.17498117396806173,25.1,87,0.0,13.7,60,732,233,293,10.6,49.1,0.0,973.4,225,2.6,71
2019-09-15 14:00:00+00:00,0.059886189844035057,23.5,-90,25.9,11.9,53,68,12,65,15.5,48.1,0.0,977.4,11,0.3,83
2019-09-15 02:00:00+00:00,0.0002328993641847358,29.3,84,0.0,9.1,2,7,1,3,16.7,28.5,0.0,977.0,283,2.3,93
2019-08-30 21:15:00+00:00,0.6849764383476566,30.9,132,0.0,16.3,112,927,786,898,23.6,41.4,0.0,978.7,260,4.0,32
2019-08-11 13:30:00+00:00,0.0044600228241376905,18.5,-75,15.0,14.6,38,74,13,51,15.7,78.4,0.0,979.7,223,0.9,85
2019-09-08 17:15:00+00:00,0.6423131564850828,22.6,-121,0.0,12.3,91,955,703,794,11.7,52.4,0.0,978.0,213,2.6,43
2019-08-19 16:00:00+00:00,0.42032900916847166,21.8,-97,2.3,14.2,115,782,456,571,15.8,62.3,0.0,975.6,276,1.8,54
2019-05-21 16:15:00+00:00,0.213518255428496,13.7,-93,80.9,8.1,143,3,2,146,14.1,68.7,0.0,962.4,274,5.6,46
2019-05-23 19:45:00+00:00,0.653127450295394,16.2,170,39.1,8.5,550,124,121,671,16.5,60.1,0.0,963.4,234,4.0,13
2019-09-07 00:45:00+00:00,0.15476162750075692,31.0,91,0.0,13.0,65,579,148,213,24.4,33.4,0.0,980.4,283,3.4,75
2019-05-19 20:15:00+00:00,0.20419063589289735,15.4,144,89.4,10.6,119,0,0,119,16.0,72.9,0.0,961.4,252,5.2,16
2019-10-04 17:15:00+00:00,0.7023429676036984,21.9,-133,0.0,3.6,74,993,659,733,6.1,30.0,0.0,981.1,233,1.0,48
2019-07-25 17:15:00+00:00,0.5543975281614147,26.7,-102,8.1,16.8,231,641,518,749,46.8,54.7,0.0,980.2,253,1.8,36
2019-05-20 20:15:00+00:00,0.6474679957457049,15.7,144,16.2,8.0,300,677,652,951,11.0,60.2,0.0,962.0,280,5.9,16
2019-08-10 19:00:00+00:00,0.8046478949779133,27.1,-146,0.0,10.8,109,978,920,1029,14.2,36.2,0.0,979.1,252,3.8,20
2019-10-02 13:30:00+00:00,0.0002328993641847358,14.1,-93,0.0,7.9,0,1,0,0,6.6,66.1,0.0,977.8,36,0.3,91
2019-10-22 16:00:00+00:00,0.39750487147836755,26.4,-123,0.0,-2.3,75,839,351,426,8.6,15.0,0.0,983.3,63,1.7,65
2019-06-11 22:30:00+00:00,0.7051921031588917,25.1,93,6.9,14.8,132,864,673,805,21.5,53.0,0.0,977.1,232,1.8,39
2019-10-11 15:00:00+00:00,0.21128242153232255,18.9,-109,0.0,-15.3,57,746,202,259,5.1,8.6,0.0,979.3,74,2.7,74
2019-07-27 23:15:00+00:00,0.5342206799108772,31.6,93,0.0,14.5,93,867,578,671,27.3,35.5,0.0,978.9,266,3.2,48
2019-07-11 19:30:00+00:00,0.8465620172190264,29.7,-162,0.0,13.6,104,1002,983,1087,21.1,37.2,0.0,980.3,269,3.7,11
2019-08-02 23:00:00+00:00,0.5700406021224895,30.8,97,7.0,11.7,163,709,495,658,20.4,30.8,0.0,977.8,271,3.4,46
2019-07-05 00:00:00+00:00,0.45179759492589916,23.8,82,0.0,12.4,50,967,532,583,13.6,48.9,0.0,977.6,232,3.0,57
2019-08-11 22:30:00+00:00,0.6366420569671845,26.4,105,0.0,13.0,86,945,713,799,15.0,43.6,0.0,977.9,255,4.2,41
2019-06-17 18:15:00+00:00,0.405493319669904,26.5,-112,56.4,13.2,448,24,23,471,15.7,43.7,0.0,975.4,253,3.3,21
2019-07-25 01:15:00+00:00,0.048167470169473106,28.6,77,34.3,12.7,131,102,30,161,40.9,37.7,0.0,979.1,268,2.3,73
2019-06-10 21:15:00+00:00,0.591226680951161,24.8,109,25.4,14.4,419,402,369,787,20.7,52.2,0.0,975.6,236,1.9,23
2019-07-21 15:15:00+00:00,0.3282561271941061,21.9,-83,15.2,14.5,188,422,208,396,23.2,63.1,0.0,977.8,324,1.3,61
2019-09-30 23:15:00+00:00,0.44644479120572,21.3,112,0.1,5.9,63,875,386,450,8.5,36.8,0.0,974.9,280,4.5,64
2019-09-03 13:30:00+00:00,0.004067975561093385,25.0,-82,21.9,18.9,19,19,3,22,41.4,68.9,0.0,978.2,237,0.5,88
2019-10-11 15:15:00+00:00,0.2748367763622672,19.7,-111,0.0,-15.2,59,807,258,317,5.1,8.3,0.0,979.5,74,2.6,71
2019-07-28 15:15:00+00:00,0.2436709597782798,25.0,-85,18.1,16.3,193,376,182,375,25.9,58.6,0.0,979.2,268,1.5,61
2019-10-09 17:45:00+00:00,0.7073076057169031,22.3,-143,0.0,10.0,88,968,676,764,10.5,45.5,0.0,976.5,205,2.7,46
2019-10-08 16:00:00+00:00,0.44656124088781235,22.4,-118,0.0,8.3,78,859,400,478,10.0,40.4,0.0,977.4,259,1.1,62
2019-06-09 14:15:00+00:00,0.18699489950392437,24.5,-75,2.4,13.8,79,673,225,304,19.8,51.2,0.0,973.6,239,2.1,71
2019-07-30 21:15:00+00:00,0.7907166313435964,27.1,120,2.1,13.0,145,877,799,943,21.8,41.8,0.0,977.4,242,3.8,24
2019-06-24 00:30:00+00:00,0.347497496331835,26.2,78,0.0,12.5,51,909,412,462,14.6,42.7,0.0,975.9,242,3.4,63
2019-08-18 14:45:00+00:00,0.10159458431345149,18.3,-87,48.8,14.2,148,35,12,160,14.7,77.1,0.0,973.7,203,0.7,70
2019-06-29 20:45:00+00:00,0.30108841636195666,25.9,121,68.6,11.9,329,6,6,335,13.7,41.8,0.0,976.4,233,3.5,17
2019-06-21 16:45:00+00:00,0.3684351491720428,26.3,-92,43.3,12.7,408,103,80,488,15.0,43.1,0.0,975.7,246,3.4,40
2019-09-20 19:30:00+00:00,0.827204198399205,25.2,-178,0.0,8.6,94,999,853,947,10.9,35.0,0.0,976.9,254,3.4,31
2019-08-04 02:00:00+00:00,0.01549557103042442,27.3,73,8.6,11.5,40,186,32,72,21.6,37.4,0.0,977.2,276,2.3,83
2019-06-17 14:15:00+00:00,0.0411183827468151,26.5,-74,73.5,13.2,83,3,1,84,15.7,43.7,0.0,975.4,253,3.3,71
2019-07-21 17:00:00+00:00,0.6697836364906724,26.2,-98,0.0,13.7,117,880,687,804,22.5,46.2,0.0,977.8,282,2.4,39
2019-10-17 01:00:00+00:00,0.0005706034422526026,22.9,101,0.2,11.8,10,28,5,15,14.4,49.5,0.0,975.4,249,1.6,89
2019-05-23 20:00:00+00:00,0.563274875592923,16.4,156,38.0,8.4,541,159,154,696,16.4,59.3,0.0,963.4,235,4.0,14
2019-09-07 22:00:00+00:00,0.614846558135563,31.0,121,0.0,13.0,88,947,701,789,17.6,33.4,0.0,977.8,259,4.7,42
2019-07-30 14:00:00+00:00,0.06862767931310214,20.7,-76,31.4,16.1,101,102,23,124,20.5,75.2,0.0,977.4,226,1.1,77
2019-08-28 20:15:00+00:00,0.7531189106520406,26.8,159,0.0,16.0,130,917,837,967,29.1,51.5,0.0,979.7,251,3.6,24
2019-09-25 15:45:00+00:00,0.40306340297024323,23.6,-110,12.0,15.0,169,477,219,388,30.0,58.5,0.0,976.2,253,1.9,63
2019-09-19 23:30:00+00:00,0.40708091700242993,22.2,106,6.0,15.2,104,704,316,420,16.8,64.5,0.0,975.5,249,3.8,63
2019-10-09 15:00:00+00:00,0.10426904534550621,18.0,-108,19.6,12.4,124,294,82,205,11.9,69.6,0.0,977.0,258,1.2,74
2019-08-01 02:00:00+00:00,0.023033747117870366,24.0,73,0.5,15.5,40,270,46,86,22.7,58.9,0.0,979.1,268,2.8,83
2019-05-26 13:15:00+00:00,0.014362127458058706,11.5,-70,50.7,9.2,38,12,2,40,13.4,85.5,0.0,960.8,259,3.4,83
2019-07-04 18:45:00+00:00,0.8315050733244832,24.3,-124,0.0,11.3,71,1075,1032,1103,14.4,44.2,0.0,978.8,245,3.3,16
2019-08-13 01:15:00+00:00,0.10416812228769282,25.0,81,0.0,13.9,57,619,154,211,16.6,50.0,0.0,978.7,266,3.0,76
2019-10-05 14:45:00+00:00,0.16948474897330196,18.7,-104,0.0,3.4,57,674,159,216,4.0,36.1,0.0,981.4,250,0.6,76
2019-08-09 19:45:00+00:00,0.8108468997212971,29.2,-180,0.0,9.3,109,984,942,1051,11.2,29.0,0.0,978.3,253,3.9,17
2019-08-13 18:15:00+00:00,0.7578855843056882,28.3,-126,0.0,13.3,106,967,860,966,14.7,39.6,0.0,980.4,256,2.7,27
2019-06-08 21:30:00+00:00,0.8001490555930783,24.4,105,0.0,13.5,55,1090,975,1030,19.3,50.6,0.0,972.6,241,2.3,27
2019-05-22 21:45:00+00:00,0.5926978286015946,14.1,106,61.0,9.1,367,17,15,382,14.4,72.2,0.0,956.9,261,6.0,31
2019-08-19 15:30:00+00:00,0.18062510189347183,20.8,-93,23.3,14.4,221,290,144,365,16.1,66.8,0.0,975.5,276,1.8,61
2019-10-05 22:00:00+00:00,0.6288360466109261,26.5,129,0.1,5.0,66,986,610,676,6.8,25.3,0.0,980.4,258,3.5,52
2019-06-20 00:00:00+00:00,0.4449464719627982,26.4,82,0.0,12.9,56,939,511,567,15.3,43.4,0.0,975.6,249,3.3,57
2019-06-29 13:00:00+00:00,0.017156919828275535,25.9,-65,45.7,11.9,22,11,2,24,13.7,41.9,0.0,976.4,233,3.5,86
2019-07-17 23:45:00+00:00,0.486130842862799,24.8,86,0.0,14.3,65,928,548,613,17.3,52.0,0.0,978.6,242,3.5,54
2019-05-21 01:00:00+00:00,0.19613619954817524,14.2,78,9.8,8.4,89,540,169,258,11.2,67.9,0.0,962.8,275,5.3,72
2019-06-26 14:30:00+00:00,0.06357376311029338,26.0,-76,69.9,12.2,109,5,2,111,14.2,42.3,0.0,976.2,238,3.4,68
2019-10-12 01:00:00+00:00,0.004836543462903013,22.3,99,0.0,2.3,15,45,8,22,8.9,26.7,0.0,977.5,246,1.3,88
2019-05-28 02:15:00+00:00,0.012793938405881486,13.3,67,0.0,7.2,24,112,19,43,13.1,66.7,0.0,964.4,276,3.6,86
2019-07-12 22:45:00+00:00,0.6391069085714729,29.6,93,0.0,13.5,92,919,693,785,25.9,37.3,0.0,974.3,259,3.7,41
2019-05-25 18:15:00+00:00,0.3865003765206388,16.4,-119,66.1,10.3,362,8,8,370,13.4,67.1,0.0,961.4,254,3.1,22
2019-09-24 15:00:00+00:00,0.2296077198375915,20.9,-102,0.0,11.1,79,655,207,286,22.3,53.5,0.0,978.3,337,0.7,72
2019-06-30 02:15:00+00:00,0.008128187810047278,25.8,66,50.0,11.9,34,14,2,36,13.6,41.8,0.0,976.5,233,3.6,84
2019-09-20 16:15:00+00:00,0.4900396705250328,20.2,-113,0.0,8.9,86,883,494,580,10.2,48.1,0.0,977.3,265,1.3,56
2019-08-08 20:30:00+00:00,0.8098376691431632,28.5,146,0.0,13.5,120,947,894,1014,19.8,39.8,0.0,978.2,263,3.9,19
2019-10-04 14:45:00+00:00,0.1668918027187119,17.2,-104,0.0,8.3,58,669,160,218,6.5,55.8,0.0,979.9,299,0.6,76
2019-07-19 19:45:00+00:00,0.8429637220423721,25.5,-179,0.0,12.8,125,951,931,1056,17.6,45.3,0.0,978.8,253,4.1,12
2019-09-11 19:15:00+00:00,0.8342610491340026,24.7,-169,0.0,10.9,101,987,868,969,11.9,41.9,0.0,980.4,270,2.9,28
2019-08-07 16:15:00+00:00,0.5724317022614528,23.0,-95,18.1,16.2,264,401,260,524,31.0,65.6,0.0,978.9,244,1.6,50
2019-08-05 19:45:00+00:00,0.8203608387482435,32.0,-179,0.0,12.8,131,933,898,1029,22.5,31.2,0.0,978.9,269,3.6,16
2019-06-20 18:45:00+00:00,0.8216107320027016,26.3,-124,8.3,12.8,204,828,799,1002,15.2,43.2,0.0,975.6,248,3.3,15
2019-09-04 14:45:00+00:00,0.1424257245111054,26.9,-92,0.0,16.9,86,575,178,264,33.0,54.3,0.0,976.5,277,0.9,72
2019-06-12 15:15:00+00:00,0.4057611539387164,23.4,-81,0.0,14.7,69,908,478,547,19.2,58.0,0.0,976.2,261,2.1,58
2019-09-10 20:30:00+00:00,0.8188508745371125,23.5,153,0.0,12.7,101,975,842,943,16.6,50.5,0.0,977.0,242,4.4,30
2019-10-13 17:15:00+00:00,0.6397435001669112,21.4,-136,0.0,9.9,85,943,596,681,9.0,47.9,0.0,976.8,234,1.8,51
2019-05-29 02:45:00+00:00,0.0001902011474175342,14.4,63,0.0,10.4,0,0,0,0,15.2,77.0,0.0,960.6,275,2.7,92
2019-06-09 18:45:00+00:00,0.839349900241439,24.6,-127,0.0,13.9,67,1091,1051,1118,20.0,51.3,0.0,973.9,239,2.1,15
2019-05-28 20:45:00+00:00,0.8752280472940975,19.3,123,0.0,9.4,62,1095,1035,1096,14.1,52.7,0.0,961.1,262,4.2,19
2019-07-10 12:45:00+00:00,0.0002755975809519373,16.5,-63,0.0,13.5,9,20,3,12,15.6,82.7,0.0,981.4,267,0.6,90
2019-09-30 19:15:00+00:00,0.8342494041657933,21.4,-174,0.0,3.9,84,1020,831,915,8.0,31.8,0.0,976.7,281,2.9,35
2019-07-04 02:15:00+00:00,0.025281225982253068,19.9,66,1.3,11.7,33,251,43,76,14.6,59.3,0.0,977.2,241,3.1,84
2019-07-17 21:30:00+00:00,0.7867845137449442,25.9,110,0.0,12.9,81,1018,916,997,17.6,44.6,0.0,979.1,242,3.8,26
2019-09-05 17:15:00+00:00,0.6252688046828299,29.5,-120,0.0,16.7,130,837,621,752,42.4,46.1,0.0,980.2,252,1.6,42
2019-07-13 00:00:00+00:00,0.4267104517471334,28.1,84,0.0,15.0,81,834,457,539,25.9,45.0,0.0,974.5,258,2.9,57
2019-09-17 16:15:00+00:00,0.519881842389237,22.7,-112,0.0,12.9,92,862,489,580,17.7,54.1,0.0,980.2,219,1.3,55
2019-08-02 15:15:00+00:00,0.30120098438797926,24.6,-86,6.0,14.3,133,604,285,418,18.9,52.8,0.0,979.1,261,1.4,62
2019-10-22 13:30:00+00:00,0.0002328993641847358,20.7,-100,0.0,-3.2,0,0,0,0,7.5,19.8,0.0,982.6,68,2.1,95
2019-06-05 02:30:00+00:00,0.007138365512262152,23.6,64,0.1,11.8,11,32,5,17,16.7,47.8,0.0,966.8,248,2.9,88
2019-07-12 16:00:00+00:00,0.5304671184914331,24.6,-87,0.0,13.9,96,867,552,648,21.9,51.3,0.0,977.0,266,1.9,50
2019-09-04 21:15:00+00:00,0.3170264961843321,33.2,133,27.6,16.0,399,266,222,622,40.4,35.6,0.0,976.0,263,3.2,34
2019-06-20 16:45:00+00:00,0.1479415577862139,26.3,-92,73.0,12.9,221,3,3,223,15.2,43.2,0.0,975.6,248,3.3,40
2019-07-22 17:30:00+00:00,0.7089184929858475,27.2,-104,7.8,16.7,233,662,558,791,36.6,53.0,0.0,980.3,256,2.3,33
2019-08-21 01:30:00+00:00,0.0469835650682007,27.4,81,0.0,12.7,52,391,69,121,12.6,40.4,0.0,976.7,282,2.8,80
2019-08-07 01:15:00+00:00,0.146536398288966,25.0,80,8.3,16.0,90,401,107,197,37.7,57.4,0.0,977.6,256,3.1,75
2019-09-07 22:30:00+00:00,0.6122536118809729,30.2,114,0.0,13.5,83,927,622,705,17.1,35.9,0.0,977.6,262,4.7,48
2019-09-13 19:30:00+00:00,0.7958132457631724,33.5,-177,0.0,10.5,103,982,861,964,15.6,24.6,0.0,978.9,258,2.7,29
2019-06-24 13:30:00+00:00,0.014785227969660976,26.1,-69,61.4,12.4,52,9,2,54,14.5,42.6,0.0,976.0,241,3.4,80
2019-06-24 00:45:00+00:00,0.2894939096816266,26.2,77,0.0,12.5,50,873,353,404,14.6,42.7,0.0,975.9,242,3.4,66
2019-10-17 21:00:00+00:00,0.6825271133676472,22.6,147,6.4,10.1,143,804,543,687,15.2,45.2,0.0,974.2,238,4.8,48
2019-08-12 02:30:00+00:00,0.0002328993641847358,22.2,71,0.0,13.5,6,18,3,9,13.7,57.8,0.0,978.6,267,2.4,91
2019-06-27 22:45:00+00:00,0.6716002515313133,26.0,91,0.0,12.1,48,1061,800,848,14.0,42.1,0.0,976.3,236,3.5,41
2019-07-04 14:15:00+00:00,0.10151695119205657,17.5,-74,53.6,12.8,130,25,8,138,14.9,74.0,0.0,978.6,235,1.1,71
2019-06-27 03:00:00+00:00,0.0002328993641847358,26.0,60,0.0,12.2,2,7,1,4,14.1,42.2,0.0,976.2,237,3.5,92
2019-06-29 17:15:00+00:00,0.3633462980646063,25.9,-97,33.4,11.9,426,216,181,607,13.7,41.8,0.0,976.4,233,3.5,34
2019-09-17 19:30:00+00:00,0.6496766580493902,27.7,-178,0.0,8.3,106,970,838,944,15.3,29.4,0.0,979.7,249,4.0,30
2019-06-16 20:30:00+00:00,0.8577411866998936,26.5,128,19.4,13.3,328,592,572,900,15.8,43.9,0.0,975.3,254,3.3,15
2019-10-02 17:15:00+00:00,0.6975258324211442,21.4,-132,0.0,6.4,79,980,656,735,7.3,37.7,0.0,979.6,278,1.4,48
2019-06-11 13:45:00+00:00,0.08362251671052938,25.0,-71,2.9,14.7,72,497,117,189,21.2,52.7,0.0,976.6,233,1.8,77
2019-05-28 23:30:00+00:00,0.4626351786726289,18.7,87,2.0,10.8,71,934,567,638,15.3,60.3,0.0,960.6,267,4.2,53
2019-07-04 00:15:00+00:00,0.37415282856277804,22.3,81,4.8,11.4,81,831,420,501,14.2,50.2,0.0,976.5,233,3.4,60
2019-06-30 21:45:00+00:00,0.7663747661302218,25.8,102,0.0,11.8,80,1009,887,967,13.5,41.6,0.0,976.5,231,3.6,28
2019-06-16 02:30:00+00:00,0.011443122093610017,26.6,64,20.3,13.3,18,26,4,22,15.9,44.0,0.0,975.2,256,3.3,87
2019-08-06 18:30:00+00:00,0.754089324669477,29.3,-128,0.0,14.5,141,890,817,958,35.5,40.4,0.0,978.1,272,2.8,23
2019-06-14 19:15:00+00:00,0.8728835270279712,26.7,-149,0.0,13.5,77,1071,1051,1128,16.2,44.2,0.0,975.1,258,3.3,11
2019-06-26 03:15:00+00:00,0.0002328993641847358,26.1,58,18.6,12.3,0,0,0,0,14.3,42.4,0.0,976.1,239,3.4,95
2019-09-25 13:30:00+00:00,0.0002872425491611741,20.5,-90,2.2,15.3,4,9,1,6,28.7,72.0,0.0,974.5,174,0.9,90
2019-10-04 21:45:00+00:00,0.6731529139592115,25.9,132,6.7,4.2,125,840,550,676,7.0,24.6,0.0,979.4,266,3.6,49
2019-05-25 15:30:00+00:00,0.4932808533432704,13.2,-86,0.1,9.6,63,962,545,607,13.2,78.4,0.0,961.2,250,2.4,56
2019-08-30 02:15:00+00:00,0.0002328993641847358,25.5,77,0.0,17.1,0,0,0,0,26.2,59.8,0.0,978.8,286,2.4,92
2019-06-14 22:00:00+00:00,0.7598302939966307,26.7,98,0.0,13.5,61,1051,888,950,16.1,44.2,0.0,975.1,258,3.3,32
2019-06-23 17:30:00+00:00,0.5813012863808216,26.2,-100,25.9,12.5,405,375,325,730,14.7,42.8,0.0,975.9,243,3.4,30
2019-06-26 21:15:00+00:00,0.8352896879924852,26.0,109,0.0,12.2,59,1087,1004,1062,14.2,42.3,0.0,976.2,238,3.5,23
2019-06-30 23:30:00+00:00,0.5438627135881252,25.8,86,0.0,11.8,67,943,601,668,13.5,41.6,0.0,976.5,231,3.6,50
2019-10-07 13:30:00+00:00,0.0002328993641847358,19.2,-95,0.0,3.1,0,0,0,0,6.9,34.5,0.0,979.5,326,0.3,92
2019-07-07 21:00:00+00:00,0.8815085668149459,24.2,117,0.2,12.0,64,1082,1019,1083,12.6,46.5,0.0,979.1,244,5.0,20
2019-06-27 15:00:00+00:00,0.12989185706189688,26.0,-79,41.4,12.1,234,75,35,269,14.0,42.2,0.0,976.2,236,3.5,62
2019-09-25 16:15:00+00:00,0.4776377793821956,24.1,-116,3.9,15.1,133,713,389,522,30.2,57.2,0.0,976.2,253,2.2,57
2019-05-29 13:45:00+00:00,0.108406890715855,13.5,-73,14.6,10.7,94,292,67,161,16.7,83.0,0.0,960.7,272,1.1,77
2019-07-03 13:00:00+00:00,0.007068495703006731,16.5,-65,9.1,13.2,28,63,11,39,13.5,80.5,0.0,977.5,204,1.3,86
2019-06-30 23:45:00+00:00,0.49828430801717244,25.8,84,0.0,11.8,66,925,549,615,13.5,41.6,0.0,976.5,231,3.6,54
2019-08-09 13:00:00+00:00,0.0002328993641847358,18.6,-70,0.0,13.2,4,9,1,5,11.6,70.8,0.0,977.7,224,0.9,90
2019-10-17 22:00:00+00:00,0.5672729813447609,22.3,132,0.6,9.6,79,912,513,592,13.7,44.5,0.0,973.8,228,4.1,56
2019-08-04 13:45:00+00:00,0.03835076196908649,22.2,-75,4.1,14.7,60,298,52,112,20.0,62.5,0.0,978.5,261,0.5,81
2019-06-08 19:30:00+00:00,0.8733376807881315,24.4,-169,0.0,13.5,65,1102,1084,1150,19.3,50.6,0.0,972.4,241,2.3,10
2019-09-23 00:45:00+00:00,0.06249854437897385,27.9,96,0.1,14.6,51,489,89,141,27.3,44.2,0.0,976.7,257,1.4,80
2019-09-28 15:45:00+00:00,0.10279789769507262,18.8,-111,59.0,14.0,174,16,7,181,21.4,74.0,0.0,975.5,237,2.0,63
2019-09-12 21:45:00+00:00,0.7131106815411727,29.6,126,0.0,13.7,94,940,706,800,18.7,37.7,0.0,978.4,271,3.6,41
2019-06-03 01:00:00+00:00,0.17002041751092686,23.1,76,0.9,10.9,78,620,205,283,15.2,46.3,0.0,963.7,250,3.3,71
2019-07-27 16:00:00+00:00,0.4845975887152495,27.2,-90,0.0,15.4,112,798,493,605,28.2,48.6,0.0,980.4,244,1.4,52
2019-05-31 13:15:00+00:00,0.0016613487978511152,12.5,-69,53.3,10.4,36,10,2,38,13.3,86.9,0.0,961.0,287,1.6,83
2019-06-01 00:45:00+00:00,0.25239304096699816,22.7,78,8.9,10.1,99,616,234,332,13.8,44.8,0.0,960.7,252,3.7,68
2019-09-04 13:45:00+00:00,0.01129950081902943,25.6,-84,4.1,17.3,38,111,19,56,34.5,60.1,0.0,976.1,276,0.7,85
2019-07-10 16:15:00+00:00,0.5913819471939509,23.1,-89,5.8,13.0,125,834,568,693,18.9,52.9,0.0,981.8,271,2.1,47
2019-09-29 18:30:00+00:00,0.8044033506455194,19.3,-155,5.9,7.0,153,855,677,830,10.5,44.7,0.0,976.8,222,3.1,38
2019-07-28 13:15:00+00:00,0.0019214197545240701,22.7,-70,13.7,17.0,28,44,7,36,26.0,69.9,0.0,979.3,263,0.9,86
2019-07-03 13:15:00+00:00,0.020770741629208684,17.0,-67,43.7,13.2,42,21,4,46,13.8,78.6,0.0,977.6,217,1.5,83
2019-07-18 15:15:00+00:00,0.26289292063566,20.9,-83,6.2,14.3,122,682,338,460,21.6,66.0,0.0,979.9,267,1.7,60
2019-08-06 01:45:00+00:00,0.06776595166561862,27.1,76,16.1,13.3,65,205,36,101,24.1,42.4,0.0,977.4,269,3.0,81
2019-06-28 00:15:00+00:00,0.40637833725380595,26.0,80,0.0,12.1,47,959,482,529,14.0,42.1,0.0,976.3,236,3.5,60
2019-07-17 01:30:00+00:00,0.10927638167547803,25.7,74,0.0,12.1,52,671,170,221,14.6,42.8,0.0,975.4,246,2.8,75
2019-07-16 18:00:00+00:00,0.7775655805792984,27.9,-109,0.0,11.8,87,1013,911,998,13.0,36.8,0.0,977.1,223,2.9,26
2019-05-28 23:00:00+00:00,0.5243185752769561,18.8,91,9.6,10.6,146,783,541,687,15.1,58.7,0.0,960.7,266,4.2,46
2019-06-22 22:15:00+00:00,0.733535955780174,26.2,96,0.0,12.6,58,1051,861,919,14.8,42.9,0.0,975.8,244,3.4,35
2019-05-21 15:15:00+00:00,0.12290099448028508,12.6,-85,72.2,8.7,145,5,3,148,14.5,77.3,0.0,962.4,272,5.3,59
2019-07-24 21:30:00+00:00,0.8323046944748508,31.5,112,3.9,13.4,184,782,701,885,39.0,33.2,0.0,978.8,262,4.2,26
2019-06-04 02:00:00+00:00,0.01938887206837925,23.3,68,36.8,11.4,45,33,6,51,15.9,47.0,0.0,965.3,249,3.1,83
2019-08-15 02:45:00+00:00,0.0002328993641847358,24.7,70,0.0,12.2,0,0,0,0,11.9,45.6,0.0,975.7,292,2.2,94
2019-09-19 17:15:00+00:00,0.5867666581270233,21.4,-126,0.0,11.9,103,911,646,748,17.6,54.4,0.0,977.7,223,2.2,45
2019-08-06 22:00:00+00:00,0.6730481092453284,29.5,110,0.0,14.8,121,880,728,849,37.0,40.9,0.0,976.5,250,3.8,34
